ID,Title,Description,Price,Created At,City
43245513,Ingénieur Full Stack (H/F),"Responsabilités

Concevoir, développer et lancer un site web performant et adapté aux besoins de l'entreprise.
Travailler sur le front-end (interfaces utilisateur) en utilisant des technologies telles que HTML, CSS, JavaScript, et des frameworks modernes comme React ou Vue.js.
Développer le back-end du site web en utilisant des technologies comme Node.js, Python, PHP, ou Ruby.
Gérer les bases de données (relationnelles ou NoSQL) et assurer leur intégrité et performance.
Mettre en place des API et assurer l'intégration avec des services tiers si nécessaire.
Assurer la maintenance continue du site, y compris la mise à jour des contenus, la résolution des bugs, et la gestion des performances.
Veiller à la sécurité du site web en mettant en œuvre des pratiques de sécurité et en réalisant des audits réguliers.
Collaborer avec l’équipe marketing et le design pour implémenter les fonctionnalités et les aspects visuels souhaités.


Compétences requises

Expérience avérée en développement front-end (HTML, CSS, JavaScript, frameworks modernes comme React, Angular ou Vue.js).
Compétence en développement back-end (Node.js, Python, PHP, Ruby, etc.).
Maîtrise des systèmes de gestion de bases de données (MySQL, PostgreSQL, MongoDB, etc.).
Expérience avec les API RESTful et les services web.
Connaissance des pratiques de sécurité web et des méthodes d'optimisation des performances.
Bonne compréhension des outils de versioning (Git, GitHub, GitLab).
Capacité à travailler de manière autonome tout en étant capable de collaborer efficacement avec une équipe.


Qualifications :

Diplôme en informatique ou dans un domaine connexe.
Minimum de 2 années d'expérience en développement web.
Excellente maîtrise du français écrit et parlé. La connaissance de l'anglais et de l'arabe est un plus.


Ce que nous offrons :

Un environnement de travail stimulant à Alger avec une équipe collaborative.
Un projet intéressant et une grande autonomie.
Un salaire compétitif et des avantages sociaux attractifs.
Opportunités de formation continue et d'évolution de carrière au sein de l'entreprise.


Comment postuler : Veuillez envoyer votre CV, une lettre de motivation et des exemples de projets ou réalisations à l'adresse suivante : berkichebrahim23@gmail.com avec l’objet ""Candidature Développeur Full Stack - [Votre Nom]"".


Nous avons hâte de découvrir votre profil et de vous accueillir au sein de notre équipe !",,2024-08-12T22:30:51.281889Z,Ain taya
43229898,اتصال و رد علي مكلمات ,"
نبحث عن موضفة من بليدا ولا الجي ترد علي مكلمات خدمة تاع 2سوايع ف نهار سعر 500الف شهريا يرجي ارسال سيفي ف وتساب ولا فايبر
معلومات",5000.0,2024-08-12T11:43:05.005696Z,Khraissia
36747749,Agent commerciale polyvalent,Nous cherchons a recruter un agent commerciale pour notre agence de voyages sis a Mila centre (declaration assurance obligatoires),1.0,2023-07-09T09:10:45.394741Z,Mila
43222158,Ingénieur IT support,"PROMASIDOR Djazair recrute un Ingénieur IT pour assurer les tâches suivantes :
- Fournir un support de premier niveau et une assistance technique pour notre suite logicielle ;
- Répondre aux demandes reçues par téléphone, ticket ou e-mail ;
- Effectuer les premiers diagnostics pour résoudre les problèmes ;
- Assurer le suivi avec l'utilisateur jusqu'à la résolution complète du problème ;
- Contribuer à l'élaboration d'une base de connaissances pour renforcer les capacités de l'équipe à résoudre les problèmes de manière autonome ;
- Maintien en condition opérationnelle du parc informatique avec un suivi des stocks de matériel et mise à jour de l'inventaire ;
- Suivi des stocks de matériel et mise à jour de l'inventaire ;
- Signaler les incidents majeurs au responsable hiérarchique ;
- Préparer et effectuer des démonstrations et/ou formations pour les collaborateurs ;
- Vous participez aux projets IT internes.",,2024-08-12T01:11:24.478898Z,Guerrouaou
23742078,Développeur (euse)  informaticien (ne),"On cherche des développeurs avec expérience pour des projets à Constantine et en Europe.
-  Une préférence  dans la région constantinoise 
-  Des connaissances sur UN ou plusieurs langages de programmation
Exemple: 
PHP, PYTHON, JAVA, JS ....
HTML, CSS, ...
CMS: WORDPRESS, JOOMLA, 
SQL
UNE EXPREIENCE est Obligatoire (professionnel ou personnel) 
Avantage : Cadre de travail agréable et salaire selon profil .
CDI, CDD ou Freelance 
Envoyez votre  CV en précisant le titre développeur + le langage que vous maîtrisez le plus (ex: développeur Pyhton DJANGO) .
Envoyez votre CV à :
",10.0,2021-10-24T05:37:58.000000Z,El khroub
43217541,Ingénieur informatique ,"nous recrutons un ingénieur en informatique ( H/F) avec les conditions suivantes :
- Master / ingénieur en Informatique 
- Expérience plus de 02 ans dans un poste similaire
- un bon niveau en langue Française / Langue Anglaise souhaitée
- Residant a Gdyel ou environ.
Veuillez envoyer votre CV et Photo a l'adresse suivante :




jordan 336*90 okm détails all
Questions & Réponses
S
 sarlemcaldjazair
Votre question ici
Aucun commentaire pour cette annonce
Annonces similaires
",,2024-08-11T19:00:33.464769Z,Gdyel
43158603,Stagiaires ,"Atelier de fabrication recrute stagiaires niveau bac et + :
1- assistante polyvalente 
1- stagiaires en informatique
1- stagiaires en électronique 
1- stagiaire en infographie 
Lieu de travail bouzareah.
1 a 2 journée de travail par semaine.
",2.0,2024-08-09T01:44:36.072270Z,Bouzareah
43202811,Agent D'Administration Devlopeur,MAITRISE L'OUTILS INFORMATIQUE,,2024-08-11T09:34:58.143250Z,Birtouta
43197378,Développeur Wordpress,"Vous êtes passionné par le développement web et avez une expérience solide sur WordPress ? Rejoignez notre équipe dynamique chez , une marketplace en pleine expansion.

Missions principales :

-Développement, maintenance et optimisation de notre site web sous WordPress.
-Intégration de nouvelles fonctionnalités et amélioration de l'expérience utilisateur.
-Collaboration avec notre équipe pour assurer la meilleure performance de notre plateforme.

Profil recherché :
Maîtrise du CMS WordPress.
Connaissance en HTML, CSS, PHP, et JavaScript.
Capacité à travailler en équipe et à respecter les délais.
Esprit créatif et attention aux détails.

Pourquoi nous rejoindre ?
Environnement de travail stimulant et collaboratif.
Opportunités de développement personnel et professionnel.
Salaire attractif.
Envoyez votre CV à : 

Lieu de travail : El Hamiz
Type de poste : Temps plein
Salaire : Motivant",,2024-08-10T22:34:07.505407Z,Dar el beida
43196214,Stagiaire ,الأمانة و الاخلاق,,2024-08-10T21:12:35.905529Z,Bourouba
43196172,Stagiaire ,الأمانة و الاخلاق,,2024-08-10T21:10:19.973193Z,Bachdjerrah
43196100,Stagiaire,الصح في الأمانة و الاخلاق,,2024-08-10T21:05:51.240702Z,Bab el oued
42721783,Ingénieur Systèmes et Réseaux,"Cher réseau,

Dans le cadre de notre expansion, nous recherchons un Ingénieur Systèmes et Réseaux.

**Missions :**

- Étude et mise en œuvre de l’architecture LAN et WAN de l’entreprise
- Installation et configuration des équipements et solutions
- Rédaction de documents d’installation et guides d’utilisation
- Support aux clients de l'entreprise
- Assistance à l'équipe commerciale pour le dimensionnement des besoins

**Profil recherché :**

- Formation : Bac +5 en Informatique avec une certification en réseaux informatiques
- Minimum deux ans d’expérience dans un poste similaire
- Excellente connaissance des réseaux et systèmes (LAN, WAN, Windows Server, etc.)
- Maîtrise des outils et technologies de sécurité (firewall, antivirus, etc.)
- Très bon relationnel, sens du service et travail en équipe impératif

Si vous correspondez à ce profil, envoyez votre CV actualisé avec l’intitulé du poste à : ",,2024-07-17T23:27:37.358564Z,Mohammadia
37012875,IT Helpdesk,"Must live in Oran.

Salary starting from 40.000DA with insurance for not much workload.

Send CV on email.",48000.0,2023-07-28T19:46:14.256687Z,El Kerma
9984295,INSTALLATEUR CABLEUR PRODUITS SECURITE,"-	Visiter et Diagnostiquer le site d’installation de nos clients.
-	Etablissement de la liste des matériels et des outils à utiliser.
-	Réalisation du schéma d’installation de la solution.
-	Test des produits et outils d’installation avant chaque installation.
-	Réalisation des installations et etablissements de fiches de consommation. 
-	Maintenir les outils de travail une fois la réalisation est achevée. 
-	Réaliser des inventaires périodiques pour les produits, outils et matériel de travail.
-	Réalisation des documents d’utilisations pour nos clients.

",0.0,2021-03-04T08:11:17.000000Z,Akbou
