ID,Title,Description,Price,Created At,City,Contract Type,Skills,Responsibilities
38297943,Chef de projet IT,"Description du poste:
Dans le rôle de Chef de Projet / Scrum Master chez [Nom de l'entreprise], vous aurez la responsabilité de conduire les équipes à travers les cycles de développement Agile et Waterfall. 
Vous coordonnerez toutes les phases des projets, de la planification initiale jusqu'à la livraison finale, en garantissant une collaboration optimale et une livraison réussie.  

Responsabilités clés :  
Gestion de Projet :  
• Planifier, suivre et gérer les projets en utilisant des méthodologies Agile et Waterfall.  
• Collaborer étroitement avec les parties prenantes pour établir et aligner les objectifs et les attentes du projet.  
• Gérer les risques et résoudre les problèmes qui affectent la réalisation réussie du projet.  Facilitation Scrum et Waterfall:  
• Organiser et faciliter les cérémonies Scrum, ainsi que les réunions de suivi et de contrôle du projet dans un environnement Waterfall.  
• Servir de coach pour l'équipe, en encourageant les meilleures pratiques en matière d'Agile et de Waterfall, et en favorisant une culture de l'amélioration continue.  
• Promouvoir l'auto-organisation et la communication continue au sein des équipes.  Leadership et Communication:  
• Fournir un leadership éclairé, en motivant les équipes vers l'atteinte des objectifs du projet.  
• Faciliter une communication fluide entre les membres de l'équipe et les parties prenantes.  
• Promouvoir un environnement de travail positif et collaboratif.  

Qualifications:  
• Formation:  
• Diplôme en Télécom et réseaux, gestion de projets ou domaine connexe.  
• Certification Scrum Master est un plus.  

Expérience:  
• Au moins 3 ans d'expérience en tant que Chef de Projet ou Scrum Master, avec une expérience avérée dans la gestion de projets informatiques utilisant les méthodologies Agile et Waterfall.  

Compétences:  
• Excellentes compétences en gestion du temps et en organisation.  
• Fortes compétences en communication et en leadership.  
• Capacité à travailler dans un environnement dynamique et à s'adapter rapidement aux changements.  

Type de contrat: CDI  

Expérience: 
Minimum 3 ans dans un rôle similaire",,2023-10-28T10:21:52.624477Z,El achour,CDI,"• Excellentes compétences en gestion du temps et en organisation., • Fortes compétences en communication et en leadership., • Capacité à travailler dans un environnement dynamique et à s'adapter rapidement aux changements., Type de contrat: CDI, Expérience:, Minimum 3 ans dans un rôle similaire","Gestion de Projet :, • Planifier, suivre et gérer les projets en utilisant des méthodologies Agile et Waterfall., • Collaborer étroitement avec les parties prenantes pour établir et aligner les objectifs et les attentes du projet., • Gérer les risques et résoudre les problèmes qui affectent la réalisation réussie du projet.  Facilitation Scrum et Waterfall:, • Organiser et faciliter les cérémonies Scrum, ainsi que les réunions de suivi et de contrôle du projet dans un environnement Waterfall., • Servir de coach pour l'équipe, en encourageant les meilleures pratiques en matière d'Agile et de Waterfall, et en favorisant une culture de l'amélioration continue., • Promouvoir l'auto-organisation et la communication continue au sein des équipes.  Leadership et Communication:, • Fournir un leadership éclairé, en motivant les équipes vers l'atteinte des objectifs du projet., • Faciliter une communication fluide entre les membres de l'équipe et les parties prenantes., • Promouvoir un environnement de travail positif et collaboratif., Qualifications:, • Formation:, • Diplôme en Télécom et réseaux, gestion de projets ou domaine connexe., • Certification Scrum Master est un plus., Expérience:, • Au moins 3 ans d'expérience en tant que Chef de Projet ou Scrum Master, avec une expérience avérée dans la gestion de projets informatiques utilisant les méthodologies Agile et Waterfall."
37878493,GRAPHIQUE DESIGN ,"entreprise privée a la recherche d'une graphique designer situé a khazrouna beni mered ou ouled yaich avec d’expérience
en désigne 2d et 3 d ",,2023-09-30T14:11:04.446324Z,Beni mered,Not specified,,
38359787,Installateur courant faible,Cherche installateur câbleur courant faible . ,30.0,2023-11-01T09:30:20.611046Z,Oran,Not specified,,
38350844,Informaticien réseau et système ,"Numerix contact recrute un administrateur réseau et système pour rejoindre notre équipe.
 Vous serez responsable de l'installation, de la configuration et de la maintenance des systèmes informatiques et des réseaux.
Missions du poste :
•	Installer et configurer les systèmes informatiques et les réseaux.
•	Maintenir et surveiller les performances des systèmes et des réseaux.
•	Résoudre les problèmes techniques liés aux systèmes et aux réseaux.
•	Assurer la sécurité des systèmes et des réseaux.
•	Mettre à jour les systèmes et les réseaux.
•	maîtrise réseau pare-feu, routage ( Cisco )
•	Diplôme en informatique, télécommunication et réseaux.
•	Connaissance des systèmes et des réseaux informatiques.
•	Connaissance des technologies de sécurité informatique.
•	Bonne connaissance des systèmes d'exploitation.
•	Excellentes compétences en communication et en résolution de problèmes.
* compétences SQL ",,2023-10-31T14:17:18.867299Z,Oran,Not specified,,"•	Installer et configurer les systèmes informatiques et les réseaux., •	Maintenir et surveiller les performances des systèmes et des réseaux., •	Résoudre les problèmes techniques liés aux systèmes et aux réseaux., •	Assurer la sécurité des systèmes et des réseaux., •	Mettre à jour les systèmes et les réseaux., •	maîtrise réseau pare-feu, routage ( Cisco ), •	Diplôme en informatique, télécommunication et réseaux., •	Connaissance des systèmes et des réseaux informatiques., •	Connaissance des technologies de sécurité informatique., •	Bonne connaissance des systèmes d'exploitation., •	Excellentes compétences en communication et en résolution de problèmes., * compétences SQL"
38259093,Centre de formation cherche développeur / formateur en programmation: ASP Net ou Java,"1 - Cherche des formateurs pour la formation création des applications web progressives avec ASP NET CORE BLAZOR
2 - Cherche des formateurs pour la formation en JAVA CARD

Si vous etes interessé veuillez nous envoyer votre CV et mentionner ""Candidature pour post formateur"" comme objet de message.",99999.0,2023-10-25T13:11:59.142584Z,Dar el beida,Not specified,,
38329922,"Technicien, Ingénieur / IT","En vue de notre expansion, nous cherchons un profil professionnel IT. Le candidat retenu sera responsable de fournir un support technique à nos clients, Ses responsabilités incluront :
•	la participation à l’amélioration continue de nos processus de support et de l’efficacité opérationnelle.
•	Le déploiement, l’installation et la configuration des solutions sécurité informatique.
•	La réponse aux demandes d’Assistance technique des utilisateurs dans la mise en œuvre des solutions. en fournissant  le support et les ressources nécessaires.
•	L’étude  et validation  des besoins et exigences techniques  des clients.
•	Résidant aux Alentours d’Alger. 

Pour nous rejoindre, n’hésitez pas à envoyer vos  CV  à :
recrutement@magicom.dz
",,2023-10-30T09:26:55.296376Z,El mouradia,Not specified,,
38323317,Développeur WordPress ,"Pour les besoins de notre entreprise de développement technologique nous avons besoin de recruter une personne du domaine avec expérience.
Merci d'envoyer une candidature simple par mail ou WhatsApp ",4.0,2023-10-29T18:09:53.757023Z,Berhoum,Not specified,,
38222301,Technicien ,"السلام عليكم
الموسسة تبحث عن عامل متخصص في تركيب كمرات المراقبة أو شبكات الإعلام الآلي 
الرجال إرسال السيرة الذاتية
batprojeteng@gmail.com
Société cherche installateur camera de surveillance, réseau informatique, tirage de cable",1.0,2023-10-23T09:12:27.555394Z,Bir el djir,Not specified,,
38272033,Stagiaire en Designer Graphique (Infographiste),"Nous recherchons un stagiaire en design graphique qui maîtrise des outils Adobe Creative Suite (Photoshop, Illustrator, After Effects, etc.) pour rejoindre notre équipe créative.
",,2023-10-26T10:54:07.660115Z,Tizi ouzou,Not specified,,
38271963,INGENIEUR EN INFORMATIQUE,"Ingénieurs spécialisés dans :
•	le développement Front/Back office (web et desktop)
•	le développement de solutions RFID
•	les SGBD (ORACLE, SQL SERVER)
•	Exploitation de l’aide à la c
•	Exploitation de PKI et KMS.
Si votre profils correspond à notre besoin, prière de nous envoyer votre Curriculum Vitæ à l’adresse suivante : 
",,2023-10-26T10:50:30.396729Z,Cheraga,Not specified,,
37537818,Aide technicien réseaux électriques ,"Recrute un aide technicien réseaux
الخبرة غير مطلوبة 
شخص منظبط 
احترام مواقيت العمل 
انسان مربي 
العمل نعلموك ",,2023-09-04T14:17:33.276557Z,Hassi bounif,Not specified,,
38212795,infographe ,"profil recherché:
-formation professionnelle en infographie . 
-créativité et sens artistique ,
-maitrise des logiciels tels que Photoshop ,Illustrator ,InDesign 
-maitrise des techniques de retouches photos et du dessin vectoriels 
-connaissance du web ,du design et de la publicité 
-notion de marketing 
bon relationnel 
-motivé ,assidu et sérieux .  ",,2023-10-22T15:10:28.982092Z,Hydra,Not specified,"-formation professionnelle en infographie ., -créativité et sens artistique ,, -maitrise des logiciels tels que Photoshop ,Illustrator ,InDesign, -maitrise des techniques de retouches photos et du dessin vectoriels, -connaissance du web ,du design et de la publicité, -notion de marketing, bon relationnel, -motivé ,assidu et sérieux .",
37719281,Ingénieur système et réseau,"Entreprise étatique recherche un (e) Ingénieur système et réseau

Missions :
•	Assurer l’évolution d’architectures physiques ou virtuelles en mode projet et en assurer le support Niveau 2 et  3
•	Administrer les serveurs Windows (principalement) et l'outil de virtualisation (VMware),
•	Administrer les infrastructures systèmes et piloter les (serveurs, sauvegarde, stockage..)
•	Administrer les middlewares (bases de données, job scheduler...)
•	Administrer exchange 2016, Sharepoint 2016 et office 365
•	Industrialiser et automatiser des tâches d’administration avec Powershell
•	Rédiger les procédures techniques (Documents d’architecture, d’exploitation, …)
•	Être le garant de la confidentialité des informations qui transitent sur le réseau, gérer les autorisations d’accès et installer des systèmes de protection,
•	Maintenir la qualité et la sécurité du service en respectant les contraintes contractuelles
•	Assurer le maintien en condition opérationnelle de l’infrastructure et des applications

Profil : 
- Ingénieur ou Master en Informatique
- Expérience confirmée dans un poste similaire

Contact :
Prière de postuler à l'adresse 
",,2023-09-19T09:56:37.932355Z,Cheraga,•	Maintenir la qualité et la sécurité du service en respectant les contraintes contractuelles,"- Ingénieur ou Master en Informatique, - Expérience confirmée dans un poste similaire, Contact :, Prière de postuler à l'adresse","•	Assurer l’évolution d’architectures physiques ou virtuelles en mode projet et en assurer le support Niveau 2 et  3, •	Administrer les serveurs Windows (principalement) et l'outil de virtualisation (VMware),, •	Administrer les infrastructures systèmes et piloter les (serveurs, sauvegarde, stockage..), •	Administrer les middlewares (bases de données, job scheduler...), •	Administrer exchange 2016, Sharepoint 2016 et office 365, •	Industrialiser et automatiser des tâches d’administration avec Powershell, •	Rédiger les procédures techniques (Documents d’architecture, d’exploitation, …), •	Être le garant de la confidentialité des informations qui transitent sur le réseau, gérer les autorisations d’accès et installer des systèmes de protection,, •	Maintenir la qualité et la sécurité du service en respectant les contraintes contractuelles, •	Assurer le maintien en condition opérationnelle de l’infrastructure et des applications"
